Fecha,open,high,low,close,volume,marketCap
14/04/2022,"6,235,159,795","6,360,308,593","6,156,974,599","6,203,978,446","8631554,18","$227.964.381,48"
15/04/2022,"6,204,452,276","6,350,596,851","6,015,894,994","6,342,994,984","10872306,45","$233.678.282,11"
16/04/2022,"6,342,668,926","6,343,907,011","6,243,344,374","6,326,160,833","7122927,79","$233.645.616,34"
17/04/2022,"6,325,943,724","638,355,649","6,261,305,166","6,291,338,132","7811761,97","$232.948.496,24"
18/04/2022,"6,291,570,939","6,386,823,602","6,086,522,904","6,316,384,722","10316224,63","$234.461.548,00"
19/04/2022,"6,316,373,786","6,492,061,779","6,230,875,426","6,423,221,794","9600317,37","$239.019.516,30"
20/04/2022,"6,422,751,318","6,776,497,044","6,233,210,395","6,425,446,322","19759302,81","$239.707.636,25"
21/04/2022,"6,420,669,566","6,685,970,711","6,420,669,566","6,505,522,982","14940295,76","$243.286.327,35"
22/04/2022,"6,504,332,534","664,207,886","6,451,982,026","6,564,649,242","9523155,8","$246.113.820,52"
23/04/2022,"6,564,339,284","6,765,268,747","6,471,254,248","6,616,909,765","8760739,66","$248.681.731,64"
24/04/2022,"6,616,154,663","6,735,940,736","6,538,419,926","6,601,634,308","8487885,86","$248.719.147,19"
25/04/2022,"6,601,518,609","6,647,380,969","6,217,575,698","6,399,717,184","10041937,81","$241.702.726,70"
26/04/2022,"639,940,073","6,437,747,225","6,160,623,662","6,225,227,448","9783921,65","$235.678.395,86"
27/04/2022,"6,225,995,839","6,315,307,371","6,082,365,353","6,160,446,755","8540016,52","$233.817.970,05"
28/04/2022,"6,157,902,446","6,195,112,144","6,057,057,917","6,100,413,657","7585391,54","$232.082.246,05"
29/04/2022,"6,100,270,434","6,166,873,299","6,040,145,319","6,102,348,879","8254190,51","$232.736.202,40"
30/04/2022,"6,102,666,977","61,582,244","4,139,533,668","5,234,332,419","16478080,38","$200.100.415,16"
01/05/2022,"5,242,101,216","5,640,553,523","5,026,580,509","5,496,380,792","14706046,87","$210.642.582,96"
02/05/2022,"5,495,640,949","5,579,825,105","5,254,037,298","5,468,681,027","8288664,82","$210.068.280,25"
03/05/2022,"5,469,791,474","5,534,948,561","5,339,942,085","5,354,215,988","6659380,48","$206.161.623,67"
04/05/2022,"5,353,776,333","5,572,285,425","5,152,761,132","5,512,388,756","9361171,75","$212.763.818,67"
05/05/2022,"5,512,591,978","5,569,551,666","5,192,332,207","5,278,442,046","8734186,55","$204.223.978,46"
06/05/2022,"5,277,768,543","5,311,011,373","502,258,811","5,293,896,862","9790679,97","$205.312.037,35"
07/05/2022,"5,291,189,799","5,304,386,833","5,034,729,184","516,360,413","6886216,22","$200.736.349,84"
08/05/2022,"5,162,775,414","5,162,775,414","4,851,093,078","4,874,038,834","7699300,16","$189.911.610,48"
09/05/2022,"4,877,233,195","4,951,684,977","4,384,793,435","4,384,793,435","10754356,92","$171.265.383,71"
10/05/2022,"4,372,438,809","480,956,333","423,391,833","4,702,555,978","12122071,62","$184.114.706,77"
11/05/2022,"4,700,798,962","4,798,093,138","3,969,629,528","4,101,555,425","14466685,99","$160.941.917,71"
12/05/2022,"4,103,180,173","4,331,399,827","3,411,666,531","3,799,994,913","13908673,01","$149.463.033,91"
13/05/2022,"3,795,983,424","4,192,657,688","3,571,455,799","3,955,149,931","10234564,58","$155.931.509,19"
14/05/2022,"395,603,895","4,039,525,677","3,533,761,715","3,835,993,993","9422279,17","$151.583.522,22"
15/05/2022,"3,828,644,041","397,122,739","3,760,078,096","3,954,493,751","7547736,06","$156.638.407,00"
16/05/2022,"3,952,895,621","3,968,322,139","3,712,084,791","3,835,406,965","6125692,6","$152.268.341,28"
17/05/2022,"3,836,311,334","3,931,063,898","38,027,303","3,924,303,281","5704433,86","$156.164.274,16"
18/05/2022,"3,924,836,061","39,389,011","3,649,469,971","3,762,656,832","5947436,56","$150.087.527,19"
19/05/2022,"3,762,079,528","3,828,725,574","360,655,883","3,779,769,703","5790722,42","$151.115.759,70"
20/05/2022,"3,778,001,228","3,812,661,652","3,653,433,719","368,252,595","7131138,85","$147.571.040,80"
21/05/2022,"3,681,893,169","3,731,239,521","3,578,762,611","3,664,136,012","7082143,42","$147.166.138,95"
22/05/2022,"3,663,163,068","3,705,171,837","3,566,272,767","3,693,623,303","6546888,13","$148.493.371,00"
23/05/2022,"3,693,663,445","3,708,691,186","3,565,695,223","3,588,586,299","6610097,97","$144.270.607,21"
24/05/2022,"3,587,253,459","3,612,220,236","343,979,374","3,579,750,098","6182493,04","$143.915.368,69"
25/05/2022,"3,579,912,146","3,612,195,989","3,410,784,264","3,487,825,952","6196616,42","$140.219.776,28"
26/05/2022,"3,487,717,929","3,624,454,938","3,265,219,048","3,411,490,499","7648421,15","$137.150.890,27"
27/05/2022,"341,009,514","3,487,739,791","3,266,580,679","3,317,110,864","6664998,96","$133.356.580,73"
28/05/2022,"3,313,261,926","3,357,296,712","3,278,274,464","3,348,666,641","5767307,38","$134.625.205,98"
29/05/2022,"3,348,402,835","338,289,946","3,300,489,606","3,378,518,384","5188757,09","$135.825.324,56"
30/05/2022,"3,378,467,704","3,552,429,718","3,348,615,706","351,403,137","6413733,55","$141.273.303,00"
31/05/2022,"351,498,538","3,539,306,725","3,400,914,711","3,451,554,648","5644196,52","$138.761.574,43"
01/06/2022,"345,191,681","3,459,532,843","318,902,997","3,195,843,552","6181369,1","$128.481.315,87"
02/06/2022,"3,195,285,295","3,353,363,119","3,186,764,461","3,332,592,655","6459120,45","$133.978.989,46"
03/06/2022,"3,333,719,046","3,333,719,046","3,192,068,716","3,216,865,234","4921881,35","$129.326.442,78"
04/06/2022,"3,216,886,824","3,255,919,792","3,193,099,337","3,220,761,285","4046552,31","$129.483.074,26"
05/06/2022,"3,220,826,514","3,221,185,867","3,175,972,839","3,189,852,156","3879104,14","$128.240.445,98"
06/06/2022,"3,189,527,856","3,282,937,267","3,184,620,709","3,274,129,674","5629711,07","$131.628.623,88"
07/06/2022,"3,273,106,877","3,273,106,877","3,094,477,501","3,132,644,618","5705071,49","$125.940.552,52"
08/06/2022,"3,132,038,548","3,164,818,253","304,306,372","3,073,366,864","4648290,28","$123.557.430,90"
09/06/2022,"3,072,173,477","308,814,986","3,039,175,806","3,080,138,886","4142969,31","$123.829.683,97"
10/06/2022,"3,080,464,793","3,083,219,173","285,702,163","2,927,707,061","5557762,3","$117.701.523,74"
11/06/2022,"2,926,786,172","2,929,331,083","2,741,141,243","2,835,791,565","6735432,32","$114.006.279,07"
12/06/2022,"2,835,995,741","2,912,357,268","2,691,367,648","2,800,731,038","7402444,93","$112.596.753,65"
13/06/2022,"2,798,634,611","2,919,904,081","2,609,872,772","282,786,872","10197326,98","$113.687.759,86"
14/06/2022,"2,826,831,035","287,587,749","2,703,891,289","2,848,843,586","8218189,74","$114.531.004,61"
15/06/2022,"2,847,180,283","338,615,636","2,704,260,385","3,190,924,177","9781815,23","$128.283.544,05"
16/06/2022,"3,190,800,083","3,349,786,199","2,886,794,592","2,990,012,617","8042650,01","$120.206.370,96"
17/06/2022,"2,991,778,238","3,121,285,301","2,975,719,432","3,104,682,724","6345618,46","$124.816.410,84"
18/06/2022,"3,103,976,688","4,071,013,204","298,072,836","3,871,442,934","17495429,5","$155.642.187,86"
19/06/2022,"3,869,833,542","4,897,237,286","3,629,847,255","4,468,134,693","20036981,41","$179.630.765,86"
20/06/2022,"4,464,181,207","5,395,964,902","4,270,018,236","5,269,018,516","25037350,72","$211.828.401,89"
21/06/2022,"5,268,360,058","5,387,459,568","4,354,881,665","4,468,687,036","18242509,65","$179.652.971,50"
22/06/2022,"4,469,329,591","4,607,825,032","4,082,562,363","4,122,413,969","12132137,25","$165.731.883,52"
23/06/2022,"4,123,244,426","4,545,733,122","4,024,538,139","4,281,982,174","10094425,55","$172.146.945,00"
24/06/2022,"427,956,375","4,357,118,405","4,089,964,439","4,166,835,654","8428656,87","$167.517.752,09"
25/06/2022,"4,167,541,118","4,240,332,083","4,043,524,964","4,095,552,406","8038032,72","$164.651.978,01"
26/06/2022,"4,094,393,953","4,238,092,718","4,060,698,406","4,123,691,225","6557100,74","$165.783.232,54"
27/06/2022,"4,124,141,278","4,430,809,466","4,038,233,565","4,250,060,212","9825859,42","$185.187.576,11"
28/06/2022,"4,247,431,248","4,260,076,477","4,130,262,401","4,209,927,965","6929892,19","$183.830.293,54"
29/06/2022,"4,211,340,767","4,344,590,015","4,145,622,464","4,260,325,373","7896169,37","$186.416.245,53"
30/06/2022,"4,261,928,973","4,694,415,576","4,149,696,148","4,373,430,049","15925101,65","$191.779.630,97"
01/07/2022,"4,375,225,459","4,573,873,689","4,242,839,306","4,523,194,041","8795441,01","$198.756.926,05"
02/07/2022,"4,527,536,607","4,571,231,538","4,394,893,339","4,477,675,467","7241255,7","$197.184.558,74"
03/07/2022,"447,851,377","4,482,307,391","427,425,259","4,346,004,758","6451646,17","$191.788.103,47"
04/07/2022,"4,346,708,005","4,492,862,909","4,230,021,276","4,490,189,838","6826062,22","$198.559.068,35"
05/07/2022,"4,489,529,651","4,506,576,559","4,249,691,522","4,319,585,684","7397045,98","$191.410.906,31"
06/07/2022,"4,320,135,585","4,365,495,164","4,293,670,611","4,341,078,286","6353524,23","$192.769.835,54"
07/07/2022,"4,340,641,274","4,423,018,285","4,316,563,823","4,411,850,867","7409216,21","$196.318.760,48"
08/07/2022,"4,411,452,732","4,500,327,252","4,381,359,952","4,416,858,909","7738881,44","$196.954.938,22"
09/07/2022,"4,414,323,855","4,418,965,693","4,336,638,206","4,360,556,311","6971213,37","$194.842.912,07"
10/07/2022,"4,361,269,128","4,362,997,663","4,026,661,338","4,178,260,405","8068599,42","$187.090.718,25"
11/07/2022,"4,177,850,383","4,179,434,758","3,607,666,391","3,628,289,291","8938721,2","$162.794.374,19"
12/07/2022,"3,627,183,904","4,073,064,318","3,600,026,648","3,888,785,882","9991651,51","$174.841.563,21"
13/07/2022,"388,830,664","4,171,013,958","3,874,175,181","4,101,634,712","8936130,06","$184.784.673,18"
14/07/2022,"4,105,592,499","411,233,338","3,927,463,373","400,099,564","7766470,1","$180.609.264,28"
15/07/2022,"3,997,274,579","4,193,704,672","3,985,515,698","406,875,274","7732174,45","$184.038.922,50"
16/07/2022,"4,068,830,191","4,154,314,194","4,039,898,629","415,091,794","6313580,78","$188.143.053,75"
17/07/2022,"4,152,544,711","4,463,464,484","4,088,824,818","4,336,316,162","10404619,37","$196.938.264,89"
18/07/2022,"4,336,287,813","4,579,506,358","431,771,066","4,500,194,779","8841507,15","$204.800.264,26"
19/07/2022,"4,497,512,489","452,382,302","429,176,754","4,416,465,923","8559647,75","$201.396.896,66"
20/07/2022,"4,416,939,655","4,579,518,453","4,255,748,964","4,317,437,414","7244193,92","$197.289.706,43"
21/07/2022,"4,317,485,112","4,382,922,762","4,196,327,805","4,329,477,428","6018618,9","$198.249.325,81"
22/07/2022,"432,981,849","4,343,173,969","4,206,990,116","4,261,994,688","5794201,96","$195.552.335,10"
23/07/2022,"4,261,566,422","4,295,243,548","4,152,390,849","418,976,929","5202990,61","$192.627.366,48"
24/07/2022,"418,835,835","4,381,505,773","4,167,211,301","4,216,462,671","6684031,1","$194.233.419,03"
25/07/2022,"4,217,322,066","4,252,087,594","3,984,251,848","3,989,260,671","6520221,5","$184.136.493,53"
26/07/2022,"3,988,017,764","4,084,894,852","394,284,659","4,082,996,456","5337259,01","$188.836.789,57"
27/07/2022,"4,082,471,185","4,308,292,051","4,015,093,709","4,151,728,419","6516061,56","$192.399.689,03"
28/07/2022,"4,152,174,177","4,377,098,852","4,125,009,999","4,249,445,867","5262858,1","$197.325.568,53"
29/07/2022,"4,250,389,356","4,354,254,147","4,136,699,527","4,293,766,708","6245235,83","$199.775.139,01"
30/07/2022,"42,939,089","4,655,119,714","4,237,060,542","4,375,953,207","8014184,35","$204.005.319,42"
31/07/2022,"4,375,393,028","4,580,963,014","4,301,033,208","4,343,772,048","6607544,29","$202.910.580,25"
01/08/2022,"4,342,888,082","4,455,907,246","4,230,815,454","4,336,138,406","5286252,83","$202.952.654,55"
02/08/2022,"4,333,756,934","4,349,414,975","4,141,522,245","4,242,497,334","4385798,94","$198.971.640,09"
03/08/2022,"4,242,805,743","4,335,413,133","4,209,304,701","4,264,770,058","3519715,05","$200.403.336,23"
04/08/2022,"4,264,358,572","4,367,266,654","4,241,928,536","4,346,693,289","12952023,19","$204.650.274,51"
05/08/2022,"434,780,379","4,380,509,047","4,303,533,555","4,367,344,064","5844603,35","$206.026.180,70"
06/08/2022,"4,368,199,387","4,370,848,244","428,624,032","4,300,742,288","5000395,47","$203.277.293,70"
07/08/2022,"4,302,117,243","434,863,395","4,261,126,709","4,302,181,121","3842474,43","$203.738.907,61"
08/08/2022,"4,302,274,339","4,436,437,576","4,295,269,769","4,381,961,287","5280878,15","$207.929.189,95"
09/08/2022,"4,384,269,236","4,415,910,924","4,270,149,083","4,314,552,267","4284889,14","$205.127.837,07"
10/08/2022,"4,315,584,115","4,371,504,303","4,214,755,112","4,331,457,604","4624304,77","$206.321.186,36"
11/08/2022,"4,331,805,496","4,378,981,144","4,301,198,121","4,328,184,724","4117525,03","$206.562.486,10"
12/08/2022,"4,327,521,304","4,329,960,798","4,240,341,583","4,326,042,186","3640931,72","$206.867.746,74"
13/08/2022,"432,816,339","4,368,219,664","4,299,958,031","4,301,826,301","3951981,64","$206.104.627,86"
14/08/2022,"4,301,787,122","4,334,785,183","4,230,614,111","4,263,359,127","3812683,32","$204.661.958,03"
15/08/2022,"4,263,501,441","4,303,705,288","418,212,136","4,227,217,082","4871432,71","$203.315.234,11"
16/08/2022,"4,224,852,274","4,251,206,303","4,115,758,007","4,218,931,553","7581190,58","$203.308.834,94"
17/08/2022,"42,199,769","4,296,789,102","4,169,718,271","4,243,518,408","5107146,53","$204.890.860,19"
18/08/2022,"4,244,739,157","4,244,739,157","4,143,354,614","4,144,237,018","4183021,8","$200.469.011,49"
19/08/2022,"4,144,467,777","4,144,467,777","3,817,305,682","3,821,801,055","7393033,91","$185.237.575,94"
20/08/2022,"3,820,529,647","3,951,340,653","3,810,309,158","3,901,574,439","4436418,83","$189.455.304,70"
21/08/2022,"3,901,140,053","408,303,038","3,865,011,994","4,034,882,165","5412920,39","$196.303.553,85"
22/08/2022,"4,035,217,172","4,035,561,751","3,830,403,667","3,965,502,929","5244965,35","$193.284.561,04"
23/08/2022,"3,965,377,113","3,984,533,671","386,202,681","3,924,538","8175277,52","$191.664.977,81"
24/08/2022,"3,924,609,203","3,959,385,873","3,858,179,396","3,898,997,608","6974303,85","$190.778.381,83"
25/08/2022,"3,899,205,911","3,945,376,167","3,882,412,141","392,573,767","6516415,4","$192.440.367,21"
26/08/2022,"392,466,859","3,926,309,872","3,714,545,627","3,751,539,276","9241641,22","$184.258.014,53"
27/08/2022,"3,750,633,674","3,823,682,881","3,666,767,558","3,745,760,025","9327342,29","$184.313.455,78"
28/08/2022,"3,745,426,517","3,777,691,019","3,679,407,077","3,679,407,077","7331648,44","$181.394.290,58"
29/08/2022,"3,679,257,774","3,784,164,275","3,637,244,742","3,778,957,838","6714440,22","$186.649.605,33"
30/08/2022,"3,778,643,199","3,783,864,332","361,001,411","3,655,669,884","5558070,07","$180.896.766,41"
31/08/2022,"365,540,685","3,691,458,233","3,607,371,049","3,635,678,563","4555071,5","$180.241.309,73"
01/09/2022,"3,636,061,482","3,664,871,464","3,585,008,092","3,620,954,114","5792164,27","$179.854.239,20"
02/09/2022,"3,618,499,024","3,673,812,923","3,580,600,927","3,616,805,149","5111903,77","$179.976.926,07"
03/09/2022,"3,617,329,071","3,696,283,684","3,612,114,324","368,920,067","5124605,47","$183.919.012,21"
04/09/2022,"3,690,747,843","3,691,923,791","3,618,291,314","3,626,081,556","4182580,58","$181.114.034,86"
05/09/2022,"3,625,423,331","3,639,347,671","3,531,062,953","3,566,205,769","6935104,62","$178.448.478,94"
06/09/2022,"3,566,494,082","3,607,010,437","3,466,312,729","3,482,701,642","8207731,88","$174.590.689,11"
07/09/2022,"3,481,300,072","35,720,076","3,404,939,017","3,509,242,598","6798603,93","$176.244.796,28"
08/09/2022,"3,509,443,743","3,568,803,493","3,430,168,577","3,568,803,493","5788753,34","$179.568.844,43"
09/09/2022,"356,932,995","3,763,516,047","3,551,238,433","3,760,420,218","10632174,5","$189.552.554,84"
10/09/2022,"3,759,504,895","3,819,476,383","3,667,141,668","3,794,251,374","9030052,47","$191.609.352,92"
11/09/2022,"3,794,781,965","3,801,373,621","3,740,508,393","376,348,034","6750798,67","$190.406.965,15"
12/09/2022,"3,764,206,665","3,781,287,276","3,668,788,521","3,773,454,256","7354884,24","$191.261.415,64"
13/09/2022,"3,772,217,965","3,773,430,278","3,568,265,317","3,581,167,058","7457545,97","$181.874.833,34"
14/09/2022,"3,573,040,939","363,209,482","3,489,171,265","3,533,397,509","7565954,89","$179.733.119,07"
15/09/2022,"3,532,122,266","3,609,946,807","3,462,637,515","3,557,040,616","9271268,89","$181.268.248,17"
16/09/2022,"3,557,663,979","3,561,744,037","341,196,539","3,460,588,471","7672893,08","$176.674.392,17"
17/09/2022,"3,461,149,087","3,543,464,498","3,417,784,759","3,541,618,641","6734878,83","$181.141.822,82"
18/09/2022,"3,541,846,249","3,541,846,249","3,421,896,643","3,428,285,702","6246025,25","$175.661.108,29"
19/09/2022,"3,428,759,684","352,574,267","3,263,478,093","3,512,159,305","10571279,74","$180.291.289,19"
20/09/2022,"3,512,169,003","3,513,831,589","33,700,495","3,445,864,716","8396987,72","$177.196.391,16"
21/09/2022,"3,444,321,805","3,493,067,626","3,244,936,645","3,318,733,728","9441230,74","$170.961.016,93"
22/09/2022,"3,318,409,103","349,687,078","3,268,369,056","3,467,937,135","7810536,22","$178.976.628,87"
23/09/2022,"3,467,956,688","3,501,229,227","3,319,032,335","3,404,150,691","6917226,66","$175.982.097,49"
24/09/2022,"3,404,840,476","3,404,840,476","3,333,475,698","3,351,825,292","6160070,22","$173.594.182,61"
25/09/2022,"3,351,424,188","3,484,966,562","3,322,719,453","3,376,958,594","6487328,96","$175.198.941,96"
26/09/2022,"3,377,608,655","3,425,886,132","3,306,049,363","3,369,470,811","9135102,24","$175.141.757,00"
27/09/2022,"3,369,593,889","3,459,437,924","3,329,104,239","3,364,562,824","11347602,51","$175.185.586,10"
28/09/2022,"3,363,440,442","3,385,317,505","3,294,424,144","333,206,265","8245602,58","$173.800.287,88"
29/09/2022,"3,332,524,252","3,387,431,503","3,302,596,264","3,346,963,745","7045827,69","$174.886.486,75"
30/09/2022,"3,346,740,965","3,371,056,926","3,319,837,824","3,336,310,928","6581199,92","$174.627.718,62"
01/10/2022,"3,335,607,611","3,353,942,281","3,316,310,242","333,957,277","5164256,35","$175.115.407,35"
02/10/2022,"333,888,612","3,339,570,555","3,295,232,888","3,299,089,326","5139818,5","$173.291.133,06"
03/10/2022,"329,955,839","3,360,657,097","3,280,792,656","3,344,936,607","13107516,15","$176.018.625,57"
04/10/2022,"3,345,289,369","3,452,258,651","3,339,173,341","3,441,641,191","7146020,9","$181.434.168,84"
05/10/2022,"3,440,405,871","3,474,073,443","33,630,869","3,429,864,625","6815128,89","$181.112.526,70"
06/10/2022,"3,430,049,092","347,005,105","3,388,641,588","3,403,528,581","8320864,63","$180.039.174,17"
07/10/2022,"3,404,329,389","3,408,868,081","3,314,673,178","333,814,501","5265445,03","$176.889.105,26"
08/10/2022,"3,339,178,895","3,339,178,895","3,293,337,155","3,306,888,284","4326119,84","$175.541.402,62"
09/10/2022,"3,307,907,717","3,315,510,945","3,263,821,874","327,031,449","4497489,94","$173.900.542,77"
10/10/2022,"3,271,292,383","3,290,319,936","3,155,181,206","3,159,937,794","4563426,68","$168.325.999,55"
11/10/2022,"3,159,808,734","3,160,810,859","310,402,184","3,142,213,281","4527091,29","$167.678.272,99"
12/10/2022,"3,142,408,678","3,186,810,034","3,123,074,255","3,156,239,016","3681091,47","$168.705.488,85"
13/10/2022,"3,156,202,538","3,207,654,945","3,018,277,466","3,177,905,914","5987198,92","$170.158.493,42"
14/10/2022,"3,178,569,869","3,252,613,246","3,118,745,313","31,759,994","4975832,83","$170.359.464,45"
15/10/2022,"3,176,033,674","3,216,015,859","3,075,973,324","3,197,338,334","4896762,76","$171.793.212,51"
16/10/2022,"319,694,287","3,225,685,085","3,163,845,021","3,195,751,253","3341322,5","$171.999.550,83"
17/10/2022,"3,195,547,472","3,197,218,258","3,126,991,888","3,179,965,433","4075108,79","$171.450.666,50"
18/10/2022,"3,180,690,552","3,191,128,936","309,875,065","3,143,018,723","3297956,46","$169.751.486,78"
19/10/2022,"3,142,451,374","3,154,828,322","3,084,030,637","3,088,142,525","3606206,37","$167.073.297,24"
20/10/2022,"3,087,800,891","3,139,906,951","3,073,235,016","3,120,194,835","3679306,98","$169.091.845,02"
21/10/2022,"3,120,010,654","3,153,625,885","3,063,908,042","3,152,906,325","3215191,82","$171.153.659,62"
22/10/2022,"3,153,416,355","3,154,190,903","3,088,474,057","3,126,312,624","3363803,64","$170.003.378,17"
23/10/2022,"312,537,385","3,175,260,879","3,072,590,109","3,150,627,543","4056457,8","$171.613.674,06"
24/10/2022,"3,150,637,872","3,157,241,496","3,095,791,596","312,160,734","3410401,2","$170.319.016,98"
25/10/2022,"3,120,366,632","3,183,604,802","3,083,330,036","3,171,751,739","4071104,83","$173.355.009,30"
26/10/2022,"3,170,803,897","3,218,781,618","3,144,770,199","3,186,783,121","5674276,77","$174.457.414,50"
27/10/2022,"3,188,279,303","3,211,917,202","31,199,494","3,137,802,331","5842791,41","$172.073.942,05"
28/10/2022,"3,147,039,697","3,160,300,257","3,105,672,022","3,126,205,094","4759054,18","$171.727.854,17"
29/10/2022,"3,125,011,938","3,488,078,902","3,123,888,059","3,426,409,628","7306090,62","$188.542.061,61"
30/10/2022,"3,425,251,868","3,553,296,405","3,233,027,364","3,277,360,644","8113647,65","$180.628.782,29"
31/10/2022,"3,277,289,826","3,294,071,551","3,162,007,432","3,225,819,647","5716503,62","$178.089.663,99"
01/11/2022,"3,226,089,091","3,243,072,432","3,190,421,084","322,734,292","4796691,69","$178.476.549,50"
02/11/2022,"3,228,034,122","3,230,740,284","311,037,991","3,151,716,274","6102215,35","$174.576.968,29"
03/11/2022,"3,152,730,899","319,855,408","3,135,426,283","3,177,112,732","5477810,73","$176.280.416,06"
04/11/2022,"3,177,665,536","3,268,217,144","3,175,508,291","3,248,621,446","6325462,21","$180.546.717,42"
05/11/2022,"324,735,506","3,449,634,378","3,240,000,824","3,363,810,576","7017664,55","$187.263.671,13"
06/11/2022,"3,363,935,101","3,372,681,215","3,250,888,422","3,262,009,794","5644881,98","$181.895.439,90"
07/11/2022,"3,262,197,107","3,302,828,567","3,199,945,379","3,235,286,217","5123037,29","$180.702.899,88"
08/11/2022,"3,234,988,749","3,243,153,333","2,688,143,758","313,994,473","11730530,33","$175.675.229,15"
09/11/2022,"3,139,667,621","3,139,667,621","2,836,936,324","2,931,359,716","14829566,3","$164.263.637,06"
10/11/2022,"2,917,356,779","3,270,835,911","2,893,809,724","3,196,236,637","10534562,27","$179.404.858,31"
11/11/2022,"3,186,016,557","3,212,821,604","3,059,396,762","3,112,482,036","6079680,69","$174.998.493,21"
12/11/2022,"3,112,641,046","3,125,761,039","3,064,034,664","3,098,784,222","4296898,1","$174.508.715,20"
13/11/2022,"3,098,264,749","315,537,647","29,847,342","315,537,647","6520504,1","$177.985.383,66"
14/11/2022,"3,159,859,654","3,172,688,414","3,004,193,102","3,109,292,266","6502937,57","$175.674.671,00"
15/11/2022,"310,879,373","3,146,031,404","306,945,799","3,093,211,755","4404831,6","$175.057.102,32"
16/11/2022,"3,094,264,657","3,129,457,483","3,043,045,805","3,122,233,146","4962161,34","$176.990.967,02"
17/11/2022,"3,122,829,235","3,128,885,563","3,072,660,479","3,092,907,361","4059124,55","$175.616.671,77"
18/11/2022,"30,917,135","3,103,695,753","3,031,567,007","3,079,895,936","4266924,41","$175.157.901,31"
19/11/2022,"3,079,634,239","3,083,331,214","3,004,765,182","3,077,374,951","4114444,81","$175.300.817,66"
20/11/2022,"3,077,238,932","3,082,720,851","3,020,705,491","303,387,387","4227240,87","$173.114.450,99"
21/11/2022,"3,033,176,406","3,088,567,321","2,995,921,759","3,043,865,729","5921547,29","$173.959.665,88"
22/11/2022,"3,044,122,779","3,062,665,628","2,950,373,149","3,054,146,857",5301434,"$174.818.266,63"
23/11/2022,"3,055,048,119","3,077,688,459","3,003,173,542","3,075,167,076","4631635,18","$176.304.710,00"
24/11/2022,"3,075,538,469","3,080,595,351","3,034,018,406","3,071,067,731","3860641,51","$176.354.313,93"
25/11/2022,"3,070,129,702","3,070,129,702","3,033,330,361","3,054,473,876","4136277,33","$175.682.982,66"
26/11/2022,"3,054,213,379","3,097,911,027","305,256,051","3,085,300,736","4160182,6","$177.746.736,20"
27/11/2022,"3,085,006,903","3,114,681,482","3,067,644,445","3,067,687,119","4342486,65","$177.016.651,82"
28/11/2022,"30,676,907","3,079,599,664","2,991,332,749","304,833,656","6084501,3","$176.180.928,22"
29/11/2022,"3,047,555,035","3,080,734,927","3,036,769,074","3,077,097,095","3886364,94","$178.118.903,90"
30/11/2022,"3,076,497,578","3,148,094,092","3,075,130,537","3,146,847,308","4850767,86","$182.452.413,21"
01/12/2022,"3,147,769,716","3,182,929,237","3,100,157,748","310,714,025","4667428,45","$180.438.687,56"
02/12/2022,"3,106,914,915","312,182,952","3,092,007,486","3,121,133,166","3909104,36","$181.539.056,38"
03/12/2022,"3,120,634,826","312,502,297","3,072,964,052","3,099,055,945","3433899,76","$180.539.687,82"
04/12/2022,"3,098,325,742","3,197,351,765","3,094,150,839","3,185,722,888","4847401,13","$185.867.911,73"
05/12/2022,"3,185,745,024","3,192,990,751","3,131,565,195","317,346,305","4574214,26","$185.455.054,42"
06/12/2022,"3,172,694,779","3,180,112,243","3,126,711,764","3,159,181,425","3786879,43","$184.923.916,79"
07/12/2022,"315,905,633","3,162,655,653","3,086,285,061","3,101,898,693","3794958,4","$181.849.307,18"
08/12/2022,"3,101,955,863","3,172,367,621","3,084,022,076","3,161,940,531","4616355,93","$185.663.171,94"
09/12/2022,"3,161,613,026","318,621,715","3,125,407,302","3,176,860,412","4708728,01","$186.828.968,77"
10/12/2022,"3,176,653,206","3,189,804,206","3,141,417,352","3,173,310,792","3705418,78","$186.922.380,77"
11/12/2022,"3,173,588,975","3,179,303,501","3,146,358,855","3,173,648,013","4072015,19","$187.232.284,27"
12/12/2022,"317,222,252","3,226,552,842","3,142,670,056","3,226,414,094","4458918,46","$190.645.840,53"
13/12/2022,"3,226,544,755","3,232,766,468","316,091,119","3,210,767,922","5150921,01","$190.027.629,84"
14/12/2022,"3,210,433,684","3,266,208,561","318,217,711","3,182,875,059","4790711,86","$188.699.517,01"
15/12/2022,"3,203,084,226","3,203,084,226","3,151,015,213","3,154,435,332","3695404,69","$187.278.762,56"
16/12/2022,"3,154,706,527","3,162,938,263","300,979,284","3,010,255,017","5174820,73","$178.996.145,06"
17/12/2022,"3,010,188,411","3,113,073,009","2,943,353,346","3,084,385,189","5819755,73","$183.690.806,71"
18/12/2022,"3,083,644,838","3,087,005,588","3,050,368,569","3,056,913,972","1586077,55","$182.335.655,98"
19/12/2022,"3,057,336,687","3,067,089,324","2,998,265,922","3,002,401,438","5048939,69","$179.363.672,10"
20/12/2022,"3,004,403,152","3,033,776,116","2,992,416,002","3,028,393,839","4286035,76","$181.196.889,21"
21/12/2022,"3,029,136,858","3,036,229,979","299,714,104","3,014,179,293","3789723,67","$180.629.727,84"
22/12/2022,"3,015,321,263","3,015,592,905","2,970,393,984","3,001,667,476","3850837,19","$180.149.996,29"
